student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_3_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues,course_group,risk,country
435,bachelor of information technology,New,Satisfactory,0,Essential Skills,Other,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP1401,76.8,62.9,65.5,63.6,55.9,Access,,CP1402,70.1,27.6,66.3,66.2,72.3,Access,,CP1404,90.6,31.3,61.8,57.2,75.8,Access,,,,IT,,India
436,bachelor of information technology,Return to Study,Satisfactory,0,4R Essential Skills,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP1401,70.2,87.0,77.6,76.7,70.0,Access,,CP1402,71.5,97.9,92.6,91.0,87.8,Access,,CP1404,71.8,70.7,80.4,66.2,63.4,Access,,,,IT,,India
437,bachelor of information technology,SRI to JCUB,Satisfactory,0,4R Essential Skills,Enrollment,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CP1401,72.7,61.4,72.9,67.5,71.0,Access,,CP1402,63.3,77.4,34.0,81.3,76.4,Access,,CP1404,54.9,78.6,94.0,75.3,76.4,Access,,,,IT,,India
438,bachelor of information technology,SRI to JCUB,Satisfactory,0,Essential Skills and Reading,Lecturer,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP1401,74.1,64.7,60.8,74.2,69.2,No Access,,CP1402,83.1,69.3,77.0,72.5,76.2,No Access,,CP1404,70.0,83.7,29.7,64.0,65.3,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,IT,,KENYA
439,bachelor of information technology,SRI to JCUB,Satisfactory,0,Writing,Lecturer,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP1401,72.9,74.2,21.0,70.8,80.6,Access,,CP1402,74.7,86.7,71.2,85.2,71.7,Access,,CP1404,75.2,74.6,63.5,55.9,72.0,Access,,,,IT,,KENYA
440,bachelor of information technology,Return to Study,Satisfactory,0,Referencing,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CP1401,66.5,66.9,77.9,62.8,68.7,Access,,CP1402,64.8,59.3,91.9,74.5,71.6,No Access,,CP1404,81.2,56.0,67.5,79.2,79.8,Access,,,,IT,,KOSOVO
441,bachelor of information technology,Return to Study,Satisfactory,0,Referencing,Other,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP1401,89.9,77.9,79.4,75.5,69.3,Access,,CP1402,77.3,68.9,70.5,80.6,90.3,Access,,CP1404,65.1,81.6,76.4,30.1,67.5,Access,,,,IT,,MACAU
442,bachelor of information technology,Return to Study,Academic Caution,2,Essential Skills,Enrollment,Attended,No,L/G:9/10 N:5/10 R:8/10,No,Phone,CP1401,46.5,68.2,44.6,78.8,52.9,Access,Attendance,CP1402,46.9,75.2,71.2,61.7,56.1,No Access,Concern for welfare,CP1404,45.5,60.3,71.3,59.5,57.3,Access,Non submission,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,IT,,MONGOLIA
443,bachelor of information technology,Return to Study,Conditional,4,Essential Skills and Reading,Enrollment,Booked,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CP1401,54.2,25.8,58.1,47.3,52.8,Access,,CP1402,59.4,48.9,43.1,57.4,31.7,No Access,,CP1404,39.1,38.5,54.9,56.6,52.4,Access,,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Sickness,IT,,MYANMAR
444,bachelor of information technology,SRI to JCUB,Satisfactory,0,Referencing,Student Counsellor,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CP1401,79.5,77.4,52.1,91.4,73.3,Access,,CP1402,85.0,4.2,80.3,89.6,67.7,No Access,,CP1404,69.2,77.6,69.4,90.8,73.9,Access,,,,IT,,NEPAL
445,bachelor of information technology,SRI to JCUB,Satisfactory,0,4R Essential Skills,Other,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,CP1401,78.0,79.0,54.3,72.2,77.9,No Access,,CP1402,63.6,63.3,74.9,72.2,76.6,Access,,CP1404,65.1,91.2,84.1,79.8,62.0,Access,,,,IT,,NEPAL
446,bachelor of information technology,First year,Satisfactory,0,Referencing,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP1401,98.3,62.9,64.9,69.2,76.3,Access,,CP1402,67.6,62.1,74.4,65.6,53.5,No Access,,CP1404,69.0,94.6,90.9,80.1,71.5,Access,,,,IT,,NEPAL
447,bachelor of information technology,New,Satisfactory,0,Studiocity,Student Counsellor,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP1401,65.3,58.4,70.7,59.2,62.3,Access,Attendance,CP1402,63.2,66.0,59.9,78.1,69.7,Access,Non submission,CP1404,78.1,64.0,61.9,72.3,70.8,Access,Non submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,IT,,NEPAL
448,bachelor of information technology,LOA,Satisfactory,0,Studiocity,Lecturer,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP1401,74.9,71.8,90.0,73.5,73.0,No Access,,CP1402,79.0,79.3,71.4,72.8,75.5,Access,,CP1404,75.4,74.4,76.7,99.2,68.6,No Access,,,,IT,,PAKISTAN
449,bachelor of information technology,Transferred,Satisfactory,0,Writing,Lecturer,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CP1401,63.5,70.6,77.4,5.2,69.2,No Access,,CP1402,15.3,71.2,95.5,67.1,81.4,Access,,CP1404,76.3,71.9,76.3,68.4,68.8,No Access,,,,IT,,PAPUA NEW GUINEA
450,bachelor of information technology,SRI to JCUB,Satisfactory,0,Essential Skills and Reading,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP1401,77.4,64.1,75.6,68.6,89.7,Access,,CP1402,68.0,74.7,97.4,74.1,78.1,Access,,CP1404,74.7,75.5,73.4,84.6,66.8,No Access,,,,IT,,PAPUA NEW GUINEA
451,bachelor of information technology,Transferred,Satisfactory,0,Essential Skills,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP1401,74.1,64.1,71.8,64.0,63.5,Access,,CP1402,66.8,59.9,62.1,72.4,73.9,Access,,CP1404,57.3,68.4,66.8,71.0,76.8,No Access,,,,IT,,PAPUA NEW GUINEA
452,bachelor of information technology,New,Satisfactory,0,Writing,Lecturer,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP1401,69.4,78.8,73.4,71.0,68.3,Access,,CP1402,64.7,58.0,59.6,75.0,74.5,Access,,CP1404,63.4,78.4,63.1,56.9,61.6,Access,,,,IT,,PAPUA NEW GUINEA
453,bachelor of information technology,New,Satisfactory,0,4R Essential Skills,Enrollment,Attended,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CP1401,71.4,65.3,71.9,57.7,61.8,Access,,CP1402,60.6,69.9,49.7,72.6,71.7,Access,,CP1404,16.2,66.1,71.8,98.3,77.3,Access,,,,IT,,PAPUA NEW GUINEA
454,bachelor of information technology,Transferred,Satisfactory,0,Writing,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP1401,86.1,73.8,69.6,91.0,63.8,No Access,,CP1402,74.0,59.4,75.5,75.8,66.3,Access,,CP1404,91.7,74.1,69.1,66.7,66.7,Access,,,,IT,,PAPUA NEW GUINEA
455,bachelor of information technology,SRI to JCUB,Satisfactory,0,4R Essential Skills,Enrollment,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CP1401,72.9,71.9,75.6,68.7,70.9,Access,Attendance,CP1402,30.6,66.0,66.6,67.8,77.2,Access,Attendance,CP1404,76.5,66.7,74.3,87.3,65.3,No Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,IT,,PAPUA NEW GUINEA
456,bachelor of information technology,Transferred,Satisfactory,0,Referencing,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP1401,58.3,79.0,71.5,67.8,67.0,No Access,,CP1402,67.1,73.7,77.7,69.5,68.2,Access,,CP1404,64.8,31.9,60.5,74.4,69.8,Access,,,,IT,,RWANDA
457,bachelor of information technology,First year,Academic Caution,1,Writing,Student Advocate,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CP1401,38.7,83.9,34.5,43.8,31.0,No Access,,CP1402,30.5,48.4,46.6,62.8,40.1,Access,,CP1404,77.6,63.3,45.0,69.7,41.1,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,IT,,RWANDA
458,bachelor of information technology,Continuing,Conditional,2,4R Essential Skills,Lecturer,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP1401,62.4,77.4,50.1,71.5,63.9,No Access,,CP1402,59.0,43.6,49.5,84.2,36.6,Access,,CP1404,57.7,62.0,53.9,33.3,55.8,Access,,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Sickness,IT,,UGANDA
459,bachelor of information technology,Excluded,Excluded,4,Referencing,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP1401,0.0,0.0,0.0,0.0,62.4,No Access,Concern for welfare,CP1402,0.0,0.0,0.0,0.0,37.3,Access,Non submission,CP1404,0.0,0.0,0.0,0.0,53.3,Access,Concern for welfare,,Death in family,IT,,UGANDA
460,bachelor of information technology,SRI to JCUB,Satisfactory,0,Essential Skills,Lecturer,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,CP1401,11.9,73.3,61.8,72.6,65.4,No Access,,CP1402,72.7,28.0,81.4,72.1,71.5,Access,,CP1404,64.9,93.9,77.9,70.2,70.7,Access,,,,IT,,UGANDA
461,bachelor of information technology,SRI to JCUB,Satisfactory,0,Writing,Lecturer,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP1401,74.9,63.7,74.5,68.3,73.4,Access,,CP1402,76.1,64.5,51.2,75.7,85.0,No Access,,CP1404,74.4,77.0,76.7,77.9,69.6,Access,,,,IT,,VIETNAM
462,bachelor of information technology,LOA,Academic Caution,2,Essential Skills,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP1401,64.7,85.2,91.7,53.3,64.1,Access,Non submission,CP1402,63.5,71.2,50.8,58.0,60.9,Access,Attendance,CP1404,74.2,66.6,69.1,47.2,62.4,No Access,Non submission,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,IT,,VIETNAM
463,bachelor of information technology,Return to Study,Academic Caution,1,Studiocity,Lecturer,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CP1401,26.9,69.0,69.5,71.0,63.7,No Access,,CP1402,78.7,79.4,41.2,58.2,39.7,Access,,CP1404,90.0,55.3,48.1,58.8,84.8,Access,,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Late Enrollment,IT,,VIETNAM
464,bachelor of information technology,Continuing,Satisfactory,0,4R Essential Skills,Lecturer,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CP1401,76.3,10.3,90.4,68.6,69.5,No Access,,CP1402,76.1,66.0,70.4,69.2,54.2,Access,,CP1404,71.5,78.9,66.4,73.3,73.8,No Access,,,,IT,,VIETNAM
465,bachelor of information technology,New,Satisfactory,0,Studiocity,Other,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP1401,65.2,68.1,69.8,54.3,62.9,Access,,CP1402,70.6,79.8,57.3,68.0,54.7,No Access,,CP1404,33.6,66.0,73.6,72.0,68.3,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,IT,,VIETNAM
466,master of professional accounting,SRI to JCUB,Satisfactory,0,Studiocity,Other,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,CO5117,72.9,61.4,36.0,66.4,79.5,Access,,CO5103,69.6,70.1,66.5,69.8,73.3,No Access,,CO5109,77.2,69.7,65.3,72.1,72.3,No Access,,,,Non-IT,,Bangladesh
467,master of professional accounting,Transferred,Satisfactory,0,Essential Skills,Other,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,CO5117,81.3,69.0,80.5,84.3,71.5,Access,,CO5103,61.7,72.9,60.0,73.9,55.8,Access,,CO5109,74.7,94.4,67.7,61.4,67.9,No Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,Bhutan
468,master of professional accounting,Continuing,Satisfactory,0,Referencing,Enrollment,Booked,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CO5117,75.7,80.1,67.7,67.8,67.2,Access,Attendance,CO5103,67.5,72.6,63.9,92.5,71.0,Access,Attendance,CO5109,86.5,80.8,64.8,54.0,73.9,No Access,Non submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,Bhutan
469,master of professional accounting,LOA,Satisfactory,0,Essential Skills,Lecturer,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CO5117,65.0,62.1,2.3,76.0,80.0,No Access,,CO5103,74.5,81.0,81.9,86.9,73.7,Access,,CO5109,62.0,86.1,15.5,71.4,74.6,Access,,,,Non-IT,,Bhutan
470,master of professional accounting,New,Satisfactory,0,Studiocity,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CO5117,64.8,58.3,78.8,55.9,75.8,Access,,CO5103,59.6,87.2,38.0,74.7,65.9,Access,,CO5109,73.5,69.9,73.3,63.4,58.4,Access,,,,Non-IT,,Bhutan
471,master of professional accounting,Return to Study,Satisfactory,0,Writing,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CO5117,62.6,78.3,77.5,71.0,67.1,No Access,,CO5103,65.3,72.6,68.5,81.5,75.4,No Access,,CO5109,57.6,69.2,92.1,67.8,58.1,Access,,,,Non-IT,,Bhutan
472,master of professional accounting,Return to Study,Conditional,2,Essential Skills and Reading,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,No,Email,CO5117,43.8,49.4,48.1,52.2,42.2,Access,Attendance,CO5103,45.9,39.8,60.1,37.4,49.0,Access,Attendance,CO5109,74.3,50.7,21.8,61.3,82.5,Access,Attendance,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Poor time management,Non-IT,,Bhutan
473,master of professional accounting,LOA,Satisfactory,0,4R Essential Skills,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CO5117,68.8,82.3,65.9,63.3,82.2,Access,,CO5103,78.3,34.8,80.0,74.1,70.3,Access,,CO5109,89.0,69.9,78.4,68.6,66.8,Access,,,,Non-IT,,Bhutan
474,master of professional accounting,LOA,Satisfactory,0,Referencing,Lecturer,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,97.0,82.6,71.8,97.9,67.0,No Access,,CO5103,15.2,77.4,61.1,74.2,73.6,Access,,CO5109,97.4,80.7,80.3,67.8,81.3,Access,,,,Non-IT,,Bhutan
475,master of professional accounting,Transferred,Satisfactory,0,Writing,Student Counsellor,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,CO5117,65.0,66.5,54.3,61.7,65.5,Access,,CO5103,74.6,77.2,69.5,70.0,72.5,Access,,CO5109,74.3,71.5,54.8,72.1,81.1,No Access,,,,Non-IT,,Bhutan
476,master of professional accounting,SRI to JCUB,Satisfactory,0,Essential Skills and Reading,Student Counsellor,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CO5117,89.2,69.4,81.7,79.6,68.5,Access,,CO5103,29.3,60.8,63.2,80.7,78.2,Access,,CO5109,71.6,74.3,80.1,60.0,65.7,Access,,,,Non-IT,,Bhutan
477,master of professional accounting,Return to Study,Satisfactory,0,Writing,Other,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CO5117,81.7,62.4,39.3,71.7,71.6,Access,,CO5103,82.1,13.3,98.5,74.9,70.3,Access,,CO5109,56.6,74.6,31.5,96.8,79.6,No Access,,,,Non-IT,,Bhutan
478,master of professional accounting,New,Satisfactory,0,Essential Skills and Reading,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,CO5117,66.7,57.3,94.5,61.2,67.1,Access,,CO5103,62.8,72.4,79.8,59.0,73.0,No Access,,CO5109,55.6,79.3,69.3,93.6,67.2,Access,,,,Non-IT,,Bhutan
479,master of professional accounting,Continuing,Satisfactory,0,Essential Skills,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CO5117,72.7,84.3,68.5,76.5,60.5,Access,,CO5103,70.7,72.3,62.7,4.5,82.3,Access,,CO5109,63.2,64.7,70.3,57.5,76.0,Access,,,,Non-IT,,Bhutan
480,master of professional accounting,New,Satisfactory,0,Referencing,Other,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,64.9,58.8,79.8,71.2,59.0,Access,,CO5103,70.5,69.5,70.2,70.8,73.0,Access,,CO5109,62.1,52.6,60.1,79.6,67.9,Access,,,,Non-IT,,Bhutan
481,master of professional accounting,First year,Satisfactory,0,Writing,Lecturer,Booked,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,69.6,68.4,69.7,59.0,65.8,No Access,,CO5103,66.3,75.7,55.5,63.0,66.1,Access,,CO5109,61.3,67.6,69.6,5.7,63.1,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,Bhutan
482,master of professional accounting,First year,Satisfactory,0,Essential Skills,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,CO5117,97.3,73.2,98.1,80.4,59.7,Access,,CO5103,64.4,72.8,60.1,61.3,63.0,No Access,,CO5109,64.1,67.9,69.0,66.5,68.9,Access,,,,Non-IT,,Bhutan
483,master of professional accounting,LOA,Satisfactory,0,Writing,Lecturer,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CO5117,73.6,75.8,94.5,63.8,69.7,No Access,,CO5103,85.4,17.0,70.8,77.3,58.5,Access,,CO5109,75.8,69.6,71.6,65.6,92.3,Access,,,,Non-IT,,Bhutan
484,master of professional accounting,Transferred,Satisfactory,0,Essential Skills,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CO5117,91.7,63.6,70.1,25.3,71.6,No Access,,CO5103,67.4,65.0,68.3,68.8,76.0,Access,,CO5109,70.6,77.2,59.7,77.9,73.5,Access,,,,Non-IT,,China
485,master of professional accounting,First year,Satisfactory,0,Essential Skills,Student Counsellor,Attended,No,L/G:9/10 N:5/10 R:8/10,No,Email,CO5117,75.5,78.2,2.5,74.8,74.7,Access,,CO5103,77.2,68.6,66.4,69.5,64.7,Access,,CO5109,97.9,74.2,78.3,69.7,64.4,No Access,,,,Non-IT,,China
486,master of professional accounting,Return to Study,Satisfactory,0,Essential Skills and Reading,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,CO5117,90.6,66.2,67.5,75.3,63.7,Access,,CO5103,69.5,66.0,61.5,68.5,70.2,Access,,CO5109,62.4,79.0,66.8,26.8,69.0,Access,,,,Non-IT,,Fiji
487,master of professional accounting,New,Satisfactory,0,Essential Skills,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CO5117,80.4,72.3,66.1,77.2,55.1,No Access,Non submission,CO5103,78.1,70.7,70.6,75.4,72.6,No Access,Attendance,CO5109,73.4,93.6,50.7,69.0,60.2,Access,Non submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,Fiji
488,master of professional accounting,New,Satisfactory,0,Referencing,Other,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,67.8,90.6,73.5,69.4,56.1,Access,,CO5103,71.3,74.2,56.9,93.4,76.9,Access,,CO5109,63.3,67.2,69.9,91.0,57.0,Access,,,,Non-IT,,Hong Kong
489,master of professional accounting,LOA,Academic Caution,0,Essential Skills,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,72.7,73.5,49.8,54.2,68.2,Access,,CO5103,65.8,53.2,85.6,53.2,61.4,Access,,CO5109,47.7,43.0,62.0,59.2,47.3,Access,,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Late Enrollment,Non-IT,,India
490,master of professional accounting,SRI to JCUB,Satisfactory,0,Writing,Student Counsellor,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CO5117,67.3,90.2,72.6,71.2,61.4,Access,,CO5103,77.5,59.0,76.3,75.1,66.8,No Access,,CO5109,67.8,76.5,70.9,60.1,73.6,No Access,,,,Non-IT,,India
491,master of professional accounting,SRI to JCUB,Satisfactory,0,Studiocity,Lecturer,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CO5117,84.2,72.4,92.8,67.8,72.9,Access,,CO5103,63.3,91.3,81.7,68.2,69.5,Access,,CO5109,81.1,69.5,67.8,75.9,81.9,Access,,,,Non-IT,,India
492,master of professional accounting,Continuing,Satisfactory,0,Essential Skills and Reading,Other,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CO5117,83.6,56.3,71.8,87.3,69.4,No Access,,CO5103,69.4,61.3,74.2,68.0,65.2,Access,,CO5109,30.8,79.8,83.4,73.9,68.4,Access,,,,Non-IT,,India
493,master of professional accounting,LOA,Satisfactory,0,Referencing,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,56.0,94.4,73.0,72.4,68.7,No Access,Non submission,CO5103,94.6,66.9,64.8,67.9,56.0,Access,,CO5109,85.4,72.2,69.2,73.4,71.9,No Access,,,,Non-IT,,India
494,master of professional accounting,Continuing,Satisfactory,0,Essential Skills and Reading,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CO5117,64.0,73.0,73.9,81.9,56.5,Access,,CO5103,67.2,78.0,62.8,66.6,71.7,Access,,CO5109,67.4,66.8,78.0,77.3,66.1,Access,,,,Non-IT,,India
495,master of professional accounting,Excluded,Excluded,4,Writing,Enrollment,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CO5117,0.0,0.0,0.0,0.0,85.4,No Access,Non submission,CO5103,0.0,0.0,0.0,0.0,51.2,No Access,Non submission,CO5109,0.0,0.0,0.0,0.0,28.8,Access,Non submission,,Death in family,Non-IT,,India
496,master of professional accounting,SRI to JCUB,Satisfactory,0,Essential Skills,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Phone,CO5117,86.3,65.2,69.8,76.4,80.5,Access,,CO5103,77.7,68.6,71.4,58.3,75.7,Access,,CO5109,72.8,56.8,70.8,81.5,75.7,No Access,,,,Non-IT,,India
497,master of professional accounting,LOA,Satisfactory,0,Referencing,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CO5117,66.8,68.1,78.2,72.6,59.4,Access,Non submission,CO5103,75.1,72.8,74.1,90.1,69.5,Access,,CO5109,70.9,68.4,74.6,82.0,95.5,Access,Non submission,,,Non-IT,,India
498,master of professional accounting,LOA,Satisfactory,0,4R Essential Skills,Lecturer,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,71.6,65.3,77.5,94.6,81.9,Access,Non submission,CO5103,66.4,71.5,16.6,78.7,76.8,Access,Non submission,CO5109,71.4,66.0,60.3,59.7,80.9,Access,Non submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,India
499,master of professional accounting,LOA,Satisfactory,0,Writing,Student Counsellor,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,71.3,70.5,95.4,67.1,75.8,Access,,CO5103,59.6,74.6,73.7,64.6,63.9,Access,,CO5109,79.0,62.4,68.8,68.9,75.0,Access,,,,Non-IT,,India
