student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_3_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues,course_group,attendance_adj,avg_assessment,avg_attendance
453,bachelor of information technology,LOA,Satisfactory,0.0,,Enrollment,Attended,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CP1401,65.85,50.45,78.98,94.16,88.07,Access,Concern for Welfare,CP1402,64.75,59.03,78.99,75.49,85.98,Access,Concern for Welfare,CP1404,82.17,89.22,46.51,56.92,69.64,Access,Attendance,,,IT,64.45,70.21,77.035
140,master of education - master of business administration,First year,Satisfactory,0.0,Referencing,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,ED5097,51.51,60.57,78.07,64.35,78.51,Access,Concern for Welfare,ED5880,57.1,71.4,74.51,50.4,88.48,Access,Concern for Welfare,LB5113,83.12,84.06,87.11,45.81,60.0,Access,Attendance,,,Non-IT,71.88,67.33416666666666,74.7175
254,master of information technology,Return to Study,Satisfactory,0.0,,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,49.86,52.01,55.79,55.08,68.73,Access,Concern for Welfare,CP5047,63.99,84.65,70.07,66.41,86.25,Access,Concern for Welfare,CP5503,53.43,51.65,79.5,66.59,68.27,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,IT,90.15,62.41916666666666,78.35
304,bachelor of business,Continuing,Satisfactory,0.0,,Student Counsellor,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,BU1002,64.67,69.06,87.48,72.82,69.15,Access,Attendance,BU1003,61.32,59.84,40.0,75.24,74.16,Access,Attendance,BU1007,89.37,69.2,64.37,72.39,69.59,Access,Attendance,,,Non-IT,87.44,68.81333333333335,75.08500000000001
524,master of international tourism and hospitality management,New,Satisfactory,0.0,Essential Skills,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,TO5101,55.2,54.92,48.14,56.44,77.74,Access,Concern for Welfare,TO5103,84.97,86.03,67.07,80.17,83.92,Access,Non Submission,TO5104,76.03,60.34,51.48,59.26,87.09,No Access,Non Submission,,,Non-IT,77.31,65.00416666666666,81.515
527,master of international tourism and hospitality management,SRI to JCUB,Satisfactory,0.0,,Other,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Email,TO5101,60.14,83.93,79.2,60.91,85.98,Access,Attendance,TO5103,64.03,86.53,45.16,69.93,86.72,No Access,Concern for Welfare,TO5104,65.61,71.74,56.63,63.94,69.88,Access,Attendance,,,Non-IT,100.0,67.3125,85.645
369,master of engineering management,New,Satisfactory,0.0,Writing,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,EG5200,57.77,70.57,78.76,75.7,79.11,Access,Non Submission,EG5220,77.68,70.58,60.49,59.55,93.17,Access,Concern for Welfare,EG5310,74.26,67.03,72.04,69.63,66.3,Access,Attendance,,,Non-IT,72.76,69.505,77.835
60,master of business administration,Return to Study,Satisfactory,0.0,,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,LB5113,74.7,72.04,63.37,60.41,87.84,Access,Non Submission,LB5202,66.25,65.04,58.88,41.89,64.28,No Access,Attendance,LB5205,62.72,47.1,82.27,74.4,92.7,No Access,Attendance,,,Non-IT,73.04,64.08916666666666,79.465
112,master of education - master of business administration,New,Satisfactory,0.0,Essential Skills and Reading,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,ED5097,81.96,56.46,90.28,40.0,76.1,Access,Non Submission,ED5880,50.69,55.11,60.3,76.18,63.46,Access,Attendance,LB5113,68.84,75.19,68.46,88.37,79.09,Access,Attendance,,,Non-IT,60.0,67.65333333333334,69.6625
597,"bachelor of tourism, hospitality and events",Transferred,Satisfactory,0.0,,Lecturer,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO1008,74.78,73.93,73.85,58.21,80.1,Access,Attendance,TO2117,64.53,95.0,54.14,83.19,78.51,Access,Attendance,TO3052,89.3,73.38,84.21,86.58,94.14,Access,Non Submission,,,Non-IT,85.03,75.925,84.445
504,master of professional accounting,LOA,Satisfactory,0.0,,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Phone,CO5117,77.95,59.64,64.16,47.43,70.75,Access,Non Submission,CO5103,54.24,58.04,68.2,46.37,77.4,Access,Concern for Welfare,CO5109,77.16,42.14,64.94,81.83,60.0,Access,Attendance,,,Non-IT,65.66,61.84166666666667,68.4525
494,master of professional accounting,Excluded,Satisfactory,0.0,,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CO5117,66.1,63.9,86.17,90.0,63.02,Access,Attendance,CO5103,75.27,50.87,60.25,45.38,73.19,Access,Concern for Welfare,CO5109,54.54,74.43,83.39,76.52,76.48,Access,Attendance,,,Non-IT,68.15,68.90166666666667,70.21000000000001
263,master of information technology,Continuing,Satisfactory,0.0,,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,No,Phone,CP5046,56.56,71.17,68.45,70.16,60.0,Access,Attendance,CP5047,64.69,56.8,53.69,62.37,86.25,No Access,Attendance,CP5503,93.06,66.78,73.42,62.69,76.52,Access,Attendance,,,IT,83.75,66.65333333333332,76.63
586,"bachelor of tourism, hospitality and events",New,Satisfactory,0.0,Writing,Lecturer,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,TO1008,54.76,87.3,40.0,69.74,71.92,No Access,Attendance,TO2117,66.76,42.29,64.04,59.1,60.0,Access,Concern for Welfare,TO3052,51.83,57.5,84.76,68.46,87.18,Access,Non Submission,,,Non-IT,85.7,62.21166666666667,76.2
298,bachelor of business,First year,Satisfactory,0.0,Studiocity,Other,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,BU1002,88.55,68.35,63.2,55.15,75.52,Access,Concern for Welfare,BU1003,59.66,60.77,56.06,58.07,84.71,No Access,Attendance,BU1007,44.3,73.59,66.15,61.82,89.95,No Access,Non Submission,,,Non-IT,82.11,62.9725,83.0725
415,bachelor of information technology,LOA,Satisfactory,0.0,,Other,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,CP1401,57.17,86.44,82.52,69.79,63.21,Access,Concern for Welfare,CP1402,52.52,48.98,67.5,77.05,75.73,Access,Non Submission,CP1404,64.62,57.66,78.47,58.63,69.11,Access,Non Submission,,,IT,70.0,66.77916666666667,69.5125
151,master of education - master of business administration,New,Satisfactory,0.0,Essential Skills,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,ED5097,75.81,53.16,59.31,53.33,70.1,Access,Attendance,ED5880,56.57,51.91,86.87,62.49,84.2,Access,Concern for Welfare,LB5113,66.82,56.99,76.05,58.34,74.52,No Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,73.62,63.1375,75.61
434,bachelor of information technology,LOA,Satisfactory,0.0,,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP1401,79.24,91.83,69.5,50.02,71.56,No Access,Non Submission,CP1402,75.02,64.56,60.15,67.92,81.73,Access,Concern for Welfare,CP1404,62.98,88.31,58.02,54.73,86.32,No Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,IT,78.21,68.52333333333333,79.455
576,"bachelor of tourism, hospitality and events",First year,Satisfactory,0.0,Studiocity,Lecturer,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO1008,68.86,63.29,53.19,82.77,87.81,Access,Concern for Welfare,TO2117,70.21,40.0,82.18,62.43,65.98,Access,Non Submission,TO3052,60.43,92.27,83.0,79.93,71.16,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,81.59,69.88,76.635
441,bachelor of information technology,Continuing,Satisfactory,0.0,,Other,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP1401,79.17,69.41,54.64,63.01,84.22,Access,Attendance,CP1402,65.96,62.72,76.78,77.42,73.86,Access,Concern for Welfare,CP1404,89.41,77.63,64.05,79.15,100.0,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,IT,80.87,71.61249999999998,84.7375
267,master of information technology,Return to Study,Satisfactory,0.0,,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CP5046,59.37,82.39,67.89,78.4,74.12,No Access,Concern for Welfare,CP5047,65.67,41.14,74.95,74.91,86.54,Access,Non Submission,CP5503,49.71,52.39,40.0,95.0,82.51,Access,Attendance,,,IT,84.89,65.15166666666666,82.015
607,master of professional accounting - master of business administration,First year,Satisfactory,0.0,Referencing,Enrollment,Attended,No,L/G:9/10 N:5/10 R:8/10,No,Email,CO5117,59.12,80.72,76.14,67.52,93.45,Access,Non Submission,CO5103,81.6,62.09,56.35,50.89,87.16,Access,Non Submission,LB5113,79.28,78.87,52.61,71.48,90.8,No Access,Non Submission,,,Non-IT,79.95,68.05583333333334,87.84
360,master of engineering management,First year,Satisfactory,0.0,Essential Skills and Reading,Enrollment,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,EG5200,70.56,62.34,55.86,53.18,78.24,Access,Non Submission,EG5220,61.01,76.56,73.78,82.22,86.28,Access,Attendance,EG5310,64.32,67.39,82.15,70.38,75.47,Access,Attendance,,,Non-IT,74.43,68.31249999999999,78.60499999999999
619,master of professional accounting - master of business administration,Transferred,Satisfactory,0.0,,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CO5117,73.56,84.26,60.66,95.0,66.91,Access,Non Submission,CO5103,57.4,60.87,53.95,55.48,80.18,Access,Non Submission,LB5113,52.58,63.64,87.64,42.14,74.58,Access,Non Submission,,,Non-IT,79.63,65.59833333333333,75.325
39,master of business administration,Return to Study,Satisfactory,0.0,,Lecturer,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,LB5113,51.71,58.11,80.14,78.37,80.7,No Access,Concern for Welfare,LB5202,55.64,54.08,84.25,76.04,64.14,No Access,Concern for Welfare,LB5205,64.99,67.63,81.19,95.0,95.62,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,77.43,70.59583333333332,79.4725
128,master of education - master of business administration,First year,Satisfactory,0.0,Writing,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,ED5097,68.39,65.63,57.53,60.96,75.08,Access,Non Submission,ED5880,93.45,67.62,81.43,67.88,93.49,No Access,Attendance,LB5113,78.59,62.86,85.33,62.34,82.85,Access,Concern for Welfare,,,Non-IT,88.11,71.00083333333335,84.8825
424,bachelor of information technology,LOA,Satisfactory,0.0,,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,No,Email,CP1401,81.22,68.26,47.1,62.56,80.76,Access,Attendance,CP1402,60.5,70.59,54.45,71.93,89.97,Access,Concern for Welfare,CP1404,52.98,54.74,47.63,67.15,75.28,Access,Non Submission,,,IT,86.47,61.5925,83.12
417,bachelor of information technology,Excluded,Satisfactory,0.0,,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP1401,79.69,89.03,60.5,50.19,66.18,Access,Attendance,CP1402,76.52,52.86,56.96,49.37,84.66,Access,Attendance,CP1404,86.19,54.62,57.38,76.9,81.5,No Access,Attendance,,,IT,90.21,65.85083333333333,80.6375
308,bachelor of business,First year,Satisfactory,0.0,Studiocity,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,BU1002,62.08,61.89,70.68,80.4,80.3,Access,Non Submission,BU1003,95.0,65.39,63.12,70.96,75.65,Access,Concern for Welfare,BU1007,42.02,70.66,58.17,80.78,88.01,Access,Concern for Welfare,,,Non-IT,86.15,68.42916666666666,82.5275
199,master of information technology,Return to Study,Satisfactory,0.0,,Lecturer,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,CP5046,74.15,88.4,81.02,51.56,80.5,Access,Non Submission,CP5047,65.61,64.68,71.88,52.15,95.1,Access,Attendance,CP5503,63.89,51.36,70.8,55.24,98.37,Access,Non Submission,,,IT,87.18,65.895,90.2875
352,master of engineering management,Transferred,Satisfactory,0.0,,Student Advocate,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,EG5200,89.31,74.66,52.06,82.48,77.45,Access,Attendance,EG5220,65.7,77.68,71.63,73.68,86.84,Access,Attendance,EG5310,72.94,78.43,61.63,87.36,95.66,Access,Attendance,,,Non-IT,71.13,73.96333333333335,82.77000000000001
495,master of professional accounting,Transferred,Satisfactory,0.0,,Enrollment,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CO5117,65.46,80.27,61.14,61.94,68.53,No Access,Concern for Welfare,CO5103,62.35,53.99,92.57,67.19,69.06,No Access,Concern for Welfare,CO5109,95.0,83.83,66.36,61.62,79.37,Access,Concern for Welfare,,,Non-IT,82.63,70.97666666666667,74.89750000000001
147,master of education - master of business administration,Excluded,Satisfactory,0.0,,Enrollment,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,ED5097,60.95,77.75,63.88,69.45,72.72,Access,Attendance,ED5880,76.19,52.27,74.59,71.47,97.33,Access,Attendance,LB5113,95.0,81.87,70.96,71.84,68.68,Access,Non Submission,,,Non-IT,74.57,72.185,78.325
451,bachelor of information technology,Return to Study,Satisfactory,0.0,,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP1401,62.95,62.49,72.33,43.82,73.72,Access,Attendance,CP1402,69.51,66.02,64.5,93.58,71.97,Access,Non Submission,CP1404,55.77,84.88,71.96,68.29,81.99,No Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,IT,60.0,68.00833333333333,71.92
656,master of international tourism and hospitality management - master of business administration,First year,Satisfactory,0.0,4R Essential Skills,Student Counsellor,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO5101,58.16,69.16,64.85,84.82,72.1,Access,Attendance,LB5113,87.89,62.12,63.99,70.93,86.9,Access,Non Submission,LB5202,59.49,86.03,75.82,48.53,75.51,Access,Concern for Welfare,,,Non-IT,80.05,69.31583333333333,78.64
523,master of international tourism and hospitality management,Excluded,Satisfactory,0.0,,Other,Booked,No,L/G:9/10 N:5/10 R:8/10,No,Phone,TO5101,62.23,70.57,94.78,79.16,83.58,No Access,Non Submission,TO5103,69.39,85.29,54.03,92.84,67.96,Access,Attendance,TO5104,66.14,85.87,70.8,57.54,67.21,No Access,Attendance,,,Non-IT,75.35,74.05333333333333,73.525
420,bachelor of information technology,Continuing,Satisfactory,0.0,,Enrollment,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP1401,93.91,65.13,58.86,59.93,68.66,Access,Non Submission,CP1402,80.56,69.64,58.61,91.71,84.11,Access,Non Submission,CP1404,64.16,74.35,72.44,69.2,69.79,No Access,Concern for Welfare,,,IT,74.76,71.54166666666667,74.33
443,bachelor of information technology,First year,Satisfactory,0.0,Essential Skills and Reading,Enrollment,Booked,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CP1401,60.98,50.52,64.91,76.65,72.26,Access,Non Submission,CP1402,58.92,45.25,85.79,71.44,86.59,No Access,Concern for Welfare,CP1404,78.03,86.31,70.3,47.34,88.2,Access,Non Submission,,,IT,75.9,66.36999999999999,80.73750000000001
621,master of professional accounting - master of business administration,New,Satisfactory,0.0,Writing,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CO5117,57.83,94.23,72.19,65.85,83.67,Access,Attendance,CO5103,80.28,70.07,46.78,51.78,92.48,Access,Non Submission,LB5113,63.37,64.09,76.88,83.73,79.17,Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,90.39,68.92333333333333,86.4275
148,master of education - master of business administration,Excluded,Satisfactory,0.0,,Lecturer,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,ED5097,91.15,74.23,74.22,64.27,83.03,Access,Non Submission,ED5880,45.82,75.76,46.17,82.15,70.66,Access,Concern for Welfare,LB5113,65.72,65.84,90.95,76.12,67.16,No Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,85.94,71.03333333333335,76.69749999999999
585,"bachelor of tourism, hospitality and events",SRI to JCUB,Satisfactory,0.0,,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,TO1008,76.29,48.66,65.98,58.4,80.66,Access,Non Submission,TO2117,61.64,88.75,81.8,66.38,75.26,Access,Non Submission,TO3052,63.18,66.25,77.16,40.0,80.57,Access,Non Submission,,,Non-IT,90.07,66.2075,81.64
349,master of engineering management,Excluded,Satisfactory,0.0,,Student Counsellor,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,EG5200,74.61,85.49,83.92,69.74,88.29,Access,Non Submission,EG5220,78.36,47.95,74.45,52.56,82.91,Access,Concern for Welfare,EG5310,53.59,71.2,52.85,69.98,66.18,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,70.91,67.89166666666667,77.07249999999999
464,bachelor of information technology,Continuing,Satisfactory,0.0,,Lecturer,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CP1401,76.68,73.52,51.84,70.0,69.91,No Access,Non Submission,CP1402,64.48,79.6,45.08,71.4,81.65,Access,Non Submission,CP1404,78.2,52.5,73.25,60.89,66.73,No Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,IT,71.13,66.45333333333333,72.355
326,bachelor of business,SRI to JCUB,Satisfactory,0.0,,Other,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,BU1002,64.81,60.47,40.0,59.41,73.78,Access,Attendance,BU1003,73.25,66.67,60.75,55.65,77.09,Access,Concern for Welfare,BU1007,74.05,57.98,73.9,46.0,77.44,Access,Non Submission,,,Non-IT,92.31,61.078333333333326,80.155
187,master of education - master of business administration,Return to Study,Satisfactory,0.0,,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,No,Email,ED5097,64.33,53.79,77.91,62.59,60.65,No Access,Non Submission,ED5880,73.72,92.82,70.48,40.0,80.93,Access,Non Submission,LB5113,83.66,65.58,65.6,71.12,81.74,Access,Concern for Welfare,,,Non-IT,81.58,68.46666666666668,76.225
124,master of education - master of business administration,New,Satisfactory,0.0,Studiocity,Other,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Phone,ED5097,74.66,50.08,52.79,62.88,75.21,No Access,Non Submission,ED5880,45.17,50.87,63.67,49.81,83.97,Access,Concern for Welfare,LB5113,70.92,69.78,81.38,56.35,86.69,Access,Concern for Welfare,,,Non-IT,91.81,60.696666666666665,84.42
592,"bachelor of tourism, hospitality and events",First year,Satisfactory,0.0,Essential Skills and Reading,Enrollment,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO1008,75.53,53.45,67.38,65.02,61.53,Access,Attendance,TO2117,64.12,65.33,87.52,55.86,87.51,Access,Concern for Welfare,TO3052,79.17,75.42,54.77,62.68,69.31,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,76.35,67.18749999999999,73.67500000000001
97,master of business administration,First year,Satisfactory,0.0,Referencing,Enrollment,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,65.32,66.42,89.99,64.59,79.14,No Access,Non Submission,LB5202,43.66,66.88,59.89,45.14,69.76,Access,Attendance,LB5205,46.95,66.55,83.71,56.12,60.59,Access,Non Submission,,,Non-IT,83.44,62.935,73.2325
144,master of education - master of business administration,Excluded,Satisfactory,0.0,,Student Counsellor,Attended,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,ED5097,73.57,93.32,88.28,66.74,76.7,Access,Concern for Welfare,ED5880,78.77,69.25,81.88,63.49,88.17,Access,Non Submission,LB5113,77.07,67.09,62.18,56.32,72.83,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,62.44,73.16333333333333,75.035
240,master of information technology,First year,Satisfactory,0.0,Writing,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,48.92,46.57,90.88,76.59,71.21,Access,Attendance,CP5047,94.0,71.91,77.21,52.44,76.23,Access,Non Submission,CP5503,66.77,51.74,95.0,40.76,80.02,No Access,Non Submission,,,IT,96.13,67.7325,80.8975
395,master of engineering management,Excluded,Satisfactory,0.0,,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,EG5200,45.91,66.14,90.72,84.72,77.97,No Access,Concern for Welfare,EG5220,76.44,58.59,82.14,79.14,85.03,Access,Non Submission,EG5310,74.33,70.89,59.7,77.46,87.37,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,82.8,72.18166666666667,83.2925
470,master of professional accounting,Transferred,Satisfactory,0.0,,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CO5117,61.21,91.93,75.15,75.1,83.17,Access,Attendance,CO5103,66.91,76.49,74.62,60.92,81.64,Access,Attendance,CO5109,80.19,42.84,58.83,87.87,68.81,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,69.34,71.00500000000001,75.74000000000001
